season_code,league_name,division,Date,HomeTeam,AwayTeam,result,result_ht,league_id,home_cluster,away_cluster,elo,elo_away,elo_diff,avg_home_score_5,avg_home_score_ht_5,avg_home_shots_on_target_5,avg_home_shots_5,avg_home_corners_5,avg_home_fouls_5,avg_home_yellow_5,avg_home_red_5,avg_away_score_5,avg_away_score_ht_5,avg_away_shots_on_target_5,avg_away_shots_5,avg_away_corners_5,avg_away_fouls_5,avg_away_yellow_5,avg_away_red_5,home_score,away_score
1718,Premier League,E0,2018-03-31,Man United,Swansea,0,0,2,0,1,161.568,75.85,85.718,1.8,1.0,5.2,13.2,5.0,10.8,2.0,0.0,1.0,0.0,2.2,6.2,4.2,9.2,1.6,0.2,2,0
1718,Premier League,E0,2018-03-31,Newcastle,Huddersfield,0,1,2,1,1,78.057,65.174,12.883,1.2,0.4,3.6,10.8,3.2,11.8,0.6,0.0,0.4,0.0,2.8,7.0,1.8,11.6,1.6,0.0,1,0
1718,Premier League,E0,2018-03-31,Watford,Bournemouth,1,1,2,0,1,76.732,87.387,-10.655,1.8,0.4,5.0,14.8,4.4,11.4,2.2,0.0,1.6,0.6,4.2,12.0,5.4,9.4,1.2,0.0,2,2
1718,Premier League,E0,2018-03-31,West Brom,Burnley,2,2,2,0,0,38.78,106.822,-68.042,1.4,0.6,3.0,10.8,6.4,10.2,1.4,0.0,0.8,0.0,2.6,10.0,2.6,11.0,1.8,0.0,1,2
1718,Premier League,E0,2018-03-31,West Ham,Southampton,0,0,2,0,0,71.001,70.661,0.34,1.2,0.4,4.0,10.8,5.4,11.0,2.0,0.0,1.2,0.8,4.0,10.0,5.8,12.0,2.4,0.0,3,0
1718,Premier League,E0,2018-04-01,Arsenal,Stoke,0,1,2,2,0,114.746,57.857,56.889,2.8,1.8,7.0,13.2,5.8,9.6,1.6,0.0,0.4,0.4,3.0,8.6,1.4,13.6,1.8,0.0,3,0
1718,Premier League,E0,2018-04-01,Chelsea,Tottenham,2,1,2,2,2,133.571,155.583,-22.012,2.0,1.2,8.6,21.2,8.2,8.6,1.0,0.0,2.0,0.6,5.0,13.6,7.8,9.0,1.6,0.0,1,3
1718,Premier League,E0,2018-04-07,Bournemouth,Crystal Palace,1,1,2,1,0,87.234,68.008,19.226,1.8,0.2,5.2,15.4,5.4,10.0,1.4,0.0,1.2,0.4,4.0,12.0,6.0,11.8,1.6,0.0,2,2
1718,Premier League,E0,2018-04-07,Brighton,Huddersfield,1,1,2,1,1,78.424,60.359,18.065,1.8,0.8,4.4,15.0,4.8,12.8,2.4,0.0,0.4,0.0,2.6,6.6,2.2,11.8,2.2,0.0,1,1
1718,Premier League,E0,2018-04-07,Everton,Liverpool,1,1,2,0,2,87.906,162.241,-74.335,1.8,0.4,3.6,9.6,5.0,11.6,0.6,0.0,1.6,0.8,4.6,16.2,6.6,9.8,1.4,0.0,0,0
1718,Premier League,E0,2018-04-07,Leicester,Newcastle,2,2,2,0,1,105.633,82.872,22.761,1.6,0.4,5.6,15.0,7.4,9.6,1.0,0.0,1.0,0.6,4.8,10.6,3.0,9.6,1.4,0.0,1,2
1718,Premier League,E0,2018-04-07,Man City,Man United,2,0,2,2,0,203.999,165.359,38.64,3.0,1.0,8.0,17.8,9.8,8.2,1.2,0.0,1.2,0.0,5.0,13.8,6.0,11.6,2.0,0.0,2,3
1718,Premier League,E0,2018-04-07,Stoke,Tottenham,2,1,2,0,2,53.668,160.267,-106.599,0.8,0.0,3.4,9.8,3.2,11.0,1.4,0.2,2.2,0.6,5.4,13.6,7.8,9.4,1.4,0.0,1,2
1718,Premier League,E0,2018-04-07,Watford,Burnley,2,1,2,0,0,76.885,110.855,-33.97,2.0,0.4,5.2,16.2,5.6,11.8,2.2,0.0,1.2,0.2,2.6,10.0,3.0,10.0,2.2,0.0,1,2
1718,Premier League,E0,2018-04-07,West Brom,Swansea,1,1,2,0,1,34.747,72.059,-37.312,1.4,0.6,3.0,9.6,5.6,9.8,1.0,0.0,0.6,0.0,1.8,5.0,3.2,9.2,1.2,0.2,1,1
1718,Premier League,E0,2018-04-08,Arsenal,Southampton,0,0,2,2,0,118.935,65.666,53.269,3.0,1.8,8.0,15.2,5.0,9.2,1.2,0.0,1.2,0.8,3.4,10.2,6.2,12.6,2.2,0.0,3,2
1718,Premier League,E0,2018-04-08,Chelsea,West Ham,1,0,2,2,0,128.887,75.996,52.891,1.2,0.8,7.0,19.8,7.8,8.4,0.8,0.0,1.6,0.4,2.8,5.8,2.4,8.6,1.8,0.0,1,1
1718,Premier League,E0,2018-04-14,Burnley,Leicester,0,0,2,0,0,115.368,100.306,15.062,1.0,0.0,4.0,12.8,5.6,7.4,1.8,0.0,1.6,0.4,2.8,8.8,3.4,11.0,2.8,0.4,2,1
1718,Premier League,E0,2018-04-14,Crystal Palace,Brighton,0,0,2,0,1,68.284,78.164,-9.88,1.0,0.6,3.6,11.8,3.4,11.0,0.8,0.0,0.4,0.4,3.2,11.2,4.2,11.8,0.8,0.2,3,2
1718,Premier League,E0,2018-04-14,Huddersfield,Watford,0,1,2,1,0,60.619,72.372,-11.753,1.0,0.6,2.6,12.8,5.2,9.4,1.2,0.0,0.0,0.0,2.8,9.8,5.6,8.4,1.0,0.0,1,0
1718,Premier League,E0,2018-04-14,Liverpool,Bournemouth,0,0,2,2,1,161.187,86.958,74.229,3.4,1.2,7.0,14.6,6.0,8.8,1.2,0.0,1.6,0.6,3.8,9.4,3.8,8.8,1.0,0.0,3,0
1718,Premier League,E0,2018-04-14,Southampton,Chelsea,2,0,2,0,2,61.427,128.132,-66.705,0.6,0.4,4.0,12.4,6.2,7.4,1.2,0.0,1.6,0.6,5.2,11.4,3.8,9.0,1.4,0.2,2,3
1718,Premier League,E0,2018-04-14,Swansea,Everton,1,2,2,1,0,71.524,88.96,-17.436,1.8,0.8,3.8,8.8,4.4,8.0,0.8,0.0,0.8,0.2,3.4,10.4,5.4,11.2,1.0,0.2,1,1
1718,Premier League,E0,2018-04-14,Tottenham,Man City,2,2,2,2,2,163.779,198.445,-34.666,2.0,0.8,7.4,21.2,6.8,10.0,1.0,0.0,2.4,1.8,5.2,15.0,8.2,8.0,1.0,0.0,1,3
1718,Premier League,E0,2018-04-15,Man United,West Brom,2,1,2,0,0,170.913,35.282,135.631,2.2,1.4,5.6,12.4,3.6,9.4,1.6,0.0,0.4,0.2,3.0,9.2,3.8,10.4,1.6,0.0,0,1
1718,Premier League,E0,2018-04-15,Newcastle,Arsenal,0,1,2,1,2,88.199,123.174,-34.975,1.4,0.4,3.8,12.2,3.2,11.4,0.4,0.0,0.8,0.4,3.8,11.2,5.4,9.6,2.4,0.0,2,1
1718,Premier League,E0,2018-04-16,West Ham,Stoke,1,1,2,0,0,76.751,50.156,26.595,1.4,1.0,4.0,10.8,5.8,10.4,1.4,0.0,0.4,0.4,3.2,10.0,2.4,14.2,2.0,0.0,1,1
1718,Premier League,E0,2018-04-17,Brighton,Tottenham,1,1,2,1,2,73.022,159.276,-86.254,2.0,1.0,4.6,15.6,4.8,13.0,2.0,0.2,2.4,0.4,5.8,13.2,6.6,8.0,1.4,0.0,1,1
1718,Premier League,E0,2018-04-18,Bournemouth,Man United,2,2,2,1,0,83.01,164.055,-81.045,1.8,0.2,5.2,16.8,6.8,10.0,1.4,0.0,1.4,0.0,4.6,10.6,5.6,11.4,2.6,0.0,0,2
1718,Premier League,E0,2018-04-19,Burnley,Chelsea,2,2,2,0,2,120.151,132.184,-12.033,1.2,0.4,3.8,11.8,5.8,8.4,2.2,0.0,1.8,0.6,5.0,11.0,3.6,9.6,1.6,0.2,1,2
1718,Premier League,E0,2018-04-19,Leicester,Southampton,1,1,2,0,0,95.523,57.375,38.148,1.2,0.4,4.8,14.4,8.0,9.6,1.0,0.0,1.2,0.6,4.2,11.2,6.6,11.4,1.4,0.2,0,0
1718,Premier League,E0,2018-04-21,Watford,Crystal Palace,1,1,2,0,0,67.203,73.426,-6.223,1.8,0.4,5.4,15.8,6.8,13.2,2.6,0.0,1.4,0.4,4.2,12.8,4.6,12.0,2.0,0.0,0,0
1718,Premier League,E0,2018-04-21,West Brom,Liverpool,1,2,2,0,2,42.14,165.135,-122.995,1.2,0.4,2.8,9.6,4.8,11.2,1.6,0.0,1.6,0.8,4.4,14.0,5.2,9.4,1.0,0.0,2,2
1718,Premier League,E0,2018-04-22,Arsenal,West Ham,0,1,2,2,0,117.672,76.369,41.303,2.8,1.4,7.4,14.6,5.6,10.2,1.6,0.2,1.6,0.4,3.0,6.2,3.4,9.6,1.6,0.0,4,1
1718,Premier League,E0,2018-04-22,Man City,Swansea,0,0,2,2,1,202.948,71.775,131.173,2.8,1.0,7.8,18.4,9.6,10.0,2.2,0.0,0.6,0.0,1.0,4.8,2.4,8.2,1.0,0.2,5,0
1718,Premier League,E0,2018-04-22,Stoke,Burnley,1,0,2,0,0,50.538,115.324,-64.786,0.6,0.0,3.0,9.6,3.8,11.2,2.0,0.2,1.6,0.2,3.0,9.8,2.8,10.4,2.0,0.0,1,1
1718,Premier League,E0,2018-04-23,Everton,Newcastle,0,1,2,0,1,88.709,93.701,-4.992,1.6,0.4,3.0,9.0,5.6,11.0,0.2,0.0,1.2,0.8,4.4,9.4,3.0,10.2,1.8,0.0,1,0
1718,Premier League,E0,2018-04-28,Burnley,Brighton,1,1,2,0,1,114.402,74.238,40.164,1.4,0.4,3.8,10.2,5.4,8.8,1.8,0.0,0.8,0.8,3.2,11.6,4.2,13.0,0.8,0.2,0,0
1718,Premier League,E0,2018-04-28,Crystal Palace,Leicester,0,0,2,0,0,73.336,94.976,-21.64,1.4,1.0,4.8,11.4,3.8,10.2,1.4,0.0,1.8,0.4,3.8,9.0,4.4,10.4,2.6,0.2,5,0
1718,Premier League,E0,2018-04-28,Huddersfield,Everton,2,2,2,1,0,65.788,93.781,-27.993,1.0,0.4,2.4,13.0,5.6,9.8,1.4,0.0,1.0,0.4,4.0,11.4,5.4,10.4,0.8,0.2,0,2
1718,Premier League,E0,2018-04-28,Liverpool,Stoke,1,1,2,2,0,163.435,51.46,111.975,3.2,1.2,7.0,15.4,6.4,8.6,1.0,0.0,0.6,0.4,3.6,10.0,2.4,16.4,2.4,0.0,0,0
1718,Premier League,E0,2018-04-28,Newcastle,West Brom,2,2,2,1,0,88.629,43.84,44.789,1.6,0.6,3.8,11.4,2.8,11.4,0.6,0.0,0.4,0.0,2.8,8.2,4.0,11.0,1.6,0.0,0,1
1718,Premier League,E0,2018-04-28,Southampton,Bournemouth,0,1,2,0,1,57.922,79.156,-21.234,0.8,0.4,4.8,12.4,6.2,8.4,2.2,0.0,1.4,0.6,3.4,9.0,4.2,9.2,1.0,0.0,2,1
1718,Premier League,E0,2018-04-28,Swansea,Chelsea,2,2,2,1,2,68.578,137.011,-68.433,2.0,0.8,5.0,10.6,4.4,7.6,0.6,0.0,1.4,0.4,4.0,11.4,3.4,10.8,1.6,0.2,0,1
1718,Premier League,E0,2018-04-29,Man United,Arsenal,0,0,2,0,2,167.909,122.08,45.829,1.6,1.0,4.6,11.2,3.2,8.2,1.4,0.0,0.8,0.6,3.6,11.4,5.2,9.6,1.8,0.0,2,1
1718,Premier League,E0,2018-04-29,West Ham,Man City,2,2,2,0,2,71.961,206.145,-134.184,1.4,1.0,4.4,12.0,6.6,11.8,1.2,0.0,2.4,2.0,5.6,16.2,8.4,9.0,1.2,0.0,1,4
1718,Premier League,E0,2018-04-30,Tottenham,Watford,0,0,2,2,0,158.06,67.293,90.767,2.0,1.0,6.4,16.6,6.4,10.2,1.6,0.0,0.0,0.0,2.6,8.4,5.8,8.0,1.4,0.0,2,0
1718,Premier League,E0,2018-05-04,Brighton,Man United,0,1,2,1,0,74.813,172.253,-97.44,1.6,0.8,4.6,13.0,4.6,12.0,1.6,0.2,1.6,0.2,5.0,10.8,5.8,10.6,2.2,0.0,1,0
1718,Premier League,E0,2018-05-05,Bournemouth,Swansea,0,0,2,1,1,73.851,64.55,9.301,1.4,0.2,4.0,16.4,6.8,9.0,1.6,0.0,0.4,0.0,1.0,5.0,2.0,8.2,1.2,0.2,1,0
1718,Premier League,E0,2018-05-05,Everton,Southampton,1,1,2,0,0,98.379,63.227,35.152,1.4,0.0,2.4,9.0,5.4,11.2,0.6,0.0,0.6,0.2,3.6,9.8,5.8,11.4,1.2,0.2,1,1
1718,Premier League,E0,2018-05-05,Leicester,West Ham,2,2,2,0,0,89.665,68.801,20.864,0.8,0.2,4.4,14.8,9.4,9.4,1.0,0.0,1.0,0.2,2.6,6.8,4.0,9.6,1.8,0.0,0,2
1718,Premier League,E0,2018-05-05,Stoke,Crystal Palace,2,0,2,0,0,53.018,78.647,-25.629,0.8,0.2,2.8,9.0,4.0,11.8,1.6,0.2,1.2,0.2,3.8,12.2,4.6,11.6,2.4,0.0,1,2
1718,Premier League,E0,2018-05-05,Watford,Newcastle,0,0,2,0,1,63.57,82.988,-19.418,1.0,0.2,4.6,14.4,6.4,14.4,2.8,0.0,1.0,0.8,4.0,10.0,4.2,10.4,1.8,0.0,2,1
1718,Premier League,E0,2018-05-05,West Brom,Tottenham,0,1,2,0,2,49.481,161.783,-112.302,1.2,0.2,3.4,10.4,5.2,11.2,1.2,0.0,2.2,0.4,5.8,13.8,6.0,7.2,1.2,0.0,1,0
1718,Premier League,E0,2018-05-06,Arsenal,Burnley,0,0,2,2,0,117.736,113.827,3.909,2.6,0.6,7.6,15.6,6.4,10.8,1.8,0.2,1.6,0.2,4.0,10.8,3.6,8.4,1.8,0.0,5,0
1718,Premier League,E0,2018-05-06,Chelsea,Liverpool,0,0,2,2,2,141.039,161.877,-20.838,1.4,1.0,6.8,21.0,8.6,7.0,0.4,0.0,1.4,0.6,3.6,13.0,5.2,8.8,1.2,0.0,1,0
1718,Premier League,E0,2018-05-06,Man City,Huddersfield,1,1,2,2,1,209.305,61.19,148.115,3.2,1.2,8.4,18.0,7.0,10.2,2.2,0.0,0.6,0.2,3.0,8.2,2.4,10.6,2.0,0.0,0,0
1718,Premier League,E0,2018-05-08,Swansea,Southampton,2,1,2,1,0,59.684,63.731,-4.047,1.8,0.6,5.2,12.0,4.0,9.2,0.8,0.0,0.6,0.2,3.4,9.4,5.6,11.0,2.0,0.4,0,1
1718,Premier League,E0,2018-05-09,Chelsea,Huddersfield,1,1,2,2,1,146.339,63.201,83.138,1.6,1.2,6.6,19.2,7.6,8.4,0.8,0.0,0.6,0.2,3.6,8.4,2.2,7.6,1.8,0.0,1,1
1718,Premier League,E0,2018-05-09,Leicester,Arsenal,0,0,2,0,2,84.365,122.68,-38.315,0.6,0.0,3.8,14.8,10.4,9.2,1.0,0.0,0.8,0.6,3.6,10.6,4.2,9.0,1.6,0.0,3,1
1718,Premier League,E0,2018-05-09,Man City,Brighton,0,0,2,2,1,207.294,81.18,126.114,2.6,1.0,6.8,17.2,7.2,10.0,2.0,0.0,0.8,0.8,3.2,10.8,3.8,13.4,1.2,0.2,3,1
1718,Premier League,E0,2018-05-09,Tottenham,Newcastle,0,1,2,2,1,155.221,77.709,77.512,1.6,1.0,5.0,15.2,6.6,10.2,1.8,0.0,1.0,0.6,2.6,9.6,4.0,11.0,1.8,0.0,1,0
1718,Premier League,E0,2018-05-10,West Ham,Man United,1,1,2,0,0,74.101,165.886,-91.785,1.4,1.0,4.0,11.2,5.6,10.6,1.0,0.0,1.6,0.2,5.0,12.8,6.4,8.6,1.8,0.0,0,0
1718,Premier League,E0,2018-05-13,Burnley,Bournemouth,2,0,2,0,1,108.883,78.717,30.166,1.2,0.4,4.0,10.6,5.4,8.0,1.0,0.0,1.0,0.8,3.8,9.6,4.8,9.0,1.2,0.0,1,2
1718,Premier League,E0,2018-05-13,Crystal Palace,West Brom,0,1,2,0,0,83.279,56.043,27.236,2.2,1.4,5.4,10.2,4.4,10.2,1.4,0.0,0.6,0.2,3.0,9.4,4.0,11.6,1.6,0.0,2,0
1718,Premier League,E0,2018-05-13,Huddersfield,Arsenal,2,2,2,1,2,64.375,117.131,-52.756,1.0,0.4,2.6,13.8,6.2,10.0,1.6,0.0,0.8,0.4,4.2,11.6,4.8,9.8,1.4,0.2,0,1
1718,Premier League,E0,2018-05-13,Liverpool,Brighton,0,0,2,2,1,156.577,77.919,78.658,2.8,1.0,6.8,17.6,7.6,7.0,0.6,0.0,0.8,0.8,3.4,10.2,4.0,12.8,1.2,0.2,4,0
1718,Premier League,E0,2018-05-13,Man United,Watford,0,0,2,0,0,164.595,68.849,95.746,1.6,1.2,3.8,11.4,4.0,9.6,1.0,0.0,0.0,0.0,3.2,8.6,4.6,7.6,0.8,0.0,1,0
1718,Premier League,E0,2018-05-13,Newcastle,Chelsea,0,0,2,1,2,73.806,145.165,-71.359,1.4,0.6,3.4,12.0,2.4,10.0,0.6,0.0,1.4,0.6,4.0,12.2,3.4,11.0,1.4,0.0,3,0
1718,Premier League,E0,2018-05-13,Southampton,Man City,2,1,2,0,2,68.673,210.555,-141.882,1.0,0.4,5.2,13.2,6.8,9.2,2.8,0.0,3.0,2.2,5.6,16.0,7.2,10.0,1.2,0.0,0,1
1718,Premier League,E0,2018-05-13,Swansea,Stoke,2,2,2,1,0,54.742,48.386,6.356,1.2,0.4,5.0,11.8,4.6,9.8,1.2,0.0,0.4,0.2,3.0,8.4,2.6,15.4,2.2,0.0,1,2
1718,Premier League,E0,2018-05-13,Tottenham,Leicester,0,2,2,2,0,159.124,89.914,69.21,1.4,0.6,5.2,13.0,6.6,10.2,1.8,0.0,1.6,0.4,3.8,8.6,3.8,10.2,2.4,0.4,5,4
1718,Premier League,E0,2018-05-13,West Ham,Everton,0,0,2,0,0,75.392,97.875,-22.483,1.0,0.8,3.6,11.4,4.2,10.8,1.0,0.0,1.2,0.6,4.6,10.6,4.8,10.4,0.8,0.2,3,1
1718,Ligue 1,F1,2017-08-04,Monaco,Toulouse,0,1,1,1,2,100.0,100.0,0.0,2.6,0.6,6.4,16.8,10.4,10.2,1.0,0.0,0.8,0.4,3.8,10.4,3.6,13.6,2.0,0.0,3,2
1718,Ligue 1,F1,2017-08-05,Lyon,Strasbourg,0,0,1,1,1,100.0,100.0,0.0,2.4,0.6,5.2,13.4,6.6,12.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
1718,Ligue 1,F1,2017-08-05,Metz,Guingamp,2,1,1,0,2,100.0,100.0,0.0,1.4,0.2,4.0,11.0,4.6,13.8,1.4,0.0,0.4,0.0,3.4,9.2,5.6,9.6,1.8,0.0,1,3
1718,Ligue 1,F1,2017-08-05,Montpellier,Caen,0,1,1,0,0,100.0,100.0,0.0,1.0,0.8,5.2,15.0,4.6,8.6,1.4,0.0,1.2,0.2,3.6,12.4,3.0,9.0,1.2,0.2,1,0
1718,Ligue 1,F1,2017-08-05,Paris SG,Amiens,0,0,1,1,1,100.0,100.0,0.0,2.8,1.2,7.4,18.6,8.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
1718,Ligue 1,F1,2017-08-05,St Etienne,Nice,0,0,1,2,2,100.0,100.0,0.0,1.2,0.4,4.0,11.2,6.0,12.0,1.2,0.0,1.6,0.8,4.8,12.4,3.8,11.0,1.8,0.0,1,0
1718,Ligue 1,F1,2017-08-05,Troyes,Rennes,1,1,1,1,2,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,4.2,11.0,5.0,14.4,1.6,0.0,1,1
1718,Ligue 1,F1,2017-08-06,Angers,Bordeaux,1,1,1,2,2,100.0,100.0,0.0,1.2,0.0,5.0,17.8,6.2,11.4,1.6,0.2,1.0,0.6,3.8,12.8,5.2,12.6,1.8,0.2,2,2
1718,Ligue 1,F1,2017-08-06,Lille,Nantes,0,1,1,2,2,100.0,100.0,0.0,1.4,0.8,4.0,14.8,5.8,14.6,0.6,0.0,1.6,1.0,4.4,10.8,4.8,14.2,1.8,0.2,3,0
1718,Ligue 1,F1,2017-08-06,Marseille,Dijon,0,1,1,2,0,100.0,100.0,0.0,2.2,1.0,5.2,14.4,3.8,13.2,2.4,0.0,0.6,0.6,5.4,11.0,6.0,14.0,2.0,0.0,3,0
1718,Ligue 1,F1,2017-08-11,Nice,Troyes,2,1,1,2,1,95.0,100.0,-5.0,2.0,0.8,4.0,11.2,3.8,11.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
1718,Ligue 1,F1,2017-08-11,Rennes,Lyon,2,1,1,2,1,100.0,105.0,-5.0,1.4,0.4,3.6,11.8,2.2,10.2,1.4,0.2,2.4,1.0,5.25,15.0,5.75,13.25,1.5,0.0,1,2
1718,Ligue 1,F1,2017-08-12,Amiens,Angers,2,2,1,1,2,95.0,100.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,5.0,12.8,4.6,9.2,0.8,0.2,0,2
1718,Ligue 1,F1,2017-08-12,Bordeaux,Metz,0,0,1,2,0,100.0,95.0,5.0,2.4,1.2,5.6,14.2,4.4,13.2,2.0,0.0,1.0,0.6,3.4,8.6,2.8,13.6,1.2,0.2,2,0
1718,Ligue 1,F1,2017-08-12,Caen,St Etienne,2,1,1,0,2,95.0,105.0,-10.0,0.2,0.2,2.8,11.2,6.8,9.0,2.0,0.0,0.8,0.0,4.0,9.4,4.2,11.0,0.8,0.0,0,1
1718,Ligue 1,F1,2017-08-12,Nantes,Marseille,2,1,1,2,2,95.0,105.0,-10.0,1.6,0.4,4.0,14.0,5.8,9.4,1.4,0.0,1.2,0.6,4.2,13.4,5.6,10.8,2.8,0.0,0,1
1718,Ligue 1,F1,2017-08-12,Toulouse,Montpellier,0,0,1,2,0,95.0,105.0,-10.0,0.2,0.0,2.8,9.2,6.2,14.2,2.0,0.2,0.6,0.0,4.0,12.2,5.8,9.0,1.4,0.2,1,0
1718,Ligue 1,F1,2017-08-13,Dijon,Monaco,2,2,1,0,1,95.0,105.0,-10.0,1.2,0.8,4.6,16.4,4.8,13.2,1.6,0.0,2.4,1.2,7.8,16.4,5.8,12.0,0.6,0.0,1,4
1718,Ligue 1,F1,2017-08-13,Guingamp,Paris SG,2,1,1,2,1,105.0,105.0,0.0,1.6,0.4,5.8,16.8,8.2,12.4,0.8,0.0,2.6,1.2,6.0,15.4,6.8,10.0,1.4,0.4,0,3
1718,Ligue 1,F1,2017-08-13,Strasbourg,Lille,0,1,1,1,2,95.0,105.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,4.6,13.2,4.8,12.4,1.8,0.0,3,0
1718,Ligue 1,F1,2017-08-18,Metz,Monaco,2,1,1,0,1,90.072,109.856,-19.784,1.6,0.4,4.2,9.2,3.8,13.4,1.0,0.0,2.6,1.6,7.6,16.4,6.4,11.6,1.0,0.0,0,1
1718,Ligue 1,F1,2017-08-19,Lyon,Bordeaux,1,0,1,1,2,109.928,104.928,5.0,2.4,0.6,5.2,13.4,6.4,12.4,1.4,0.0,1.2,0.6,3.8,10.6,5.0,12.8,2.0,0.2,3,3
1718,Ligue 1,F1,2017-08-19,Montpellier,Strasbourg,1,2,1,0,1,99.856,100.144,-0.288,0.8,0.6,4.0,14.2,5.8,9.2,1.8,0.0,0.0,0.0,1.0,7.0,4.0,16.0,3.0,0.0,1,1
1718,Ligue 1,F1,2017-08-19,Nice,Guingamp,0,0,1,2,2,90.072,100.0,-9.928,1.8,0.8,4.4,12.4,4.6,11.2,1.6,0.0,0.8,0.2,3.8,10.6,4.8,10.4,2.2,0.0,2,0
1718,Ligue 1,F1,2017-08-19,Rennes,Dijon,1,0,1,2,0,95.072,90.144,4.928,1.4,0.4,3.8,12.4,4.8,10.0,1.2,0.2,0.4,0.4,4.0,11.2,5.8,13.8,1.8,0.0,2,2
1718,Ligue 1,F1,2017-08-19,St Etienne,Amiens,0,0,1,2,1,109.856,90.072,19.784,1.0,0.6,3.2,10.0,5.6,11.4,1.6,0.0,0.0,0.0,1.0,7.0,3.0,12.0,1.0,0.0,3,0
1718,Ligue 1,F1,2017-08-19,Troyes,Nantes,2,1,1,1,2,104.928,90.144,14.784,1.0,0.0,4.0,11.0,6.0,13.0,1.0,0.0,1.0,0.8,3.8,9.8,4.4,14.2,1.8,0.2,0,1
1718,Ligue 1,F1,2017-08-20,Lille,Caen,2,2,1,2,0,99.856,90.144,9.712,2.0,0.8,4.6,15.8,7.4,13.2,0.8,0.0,0.8,0.0,3.4,12.8,3.6,8.8,1.2,0.2,0,2
1718,Ligue 1,F1,2017-08-20,Marseille,Angers,1,0,1,2,2,109.856,104.928,4.928,2.2,0.6,5.4,15.8,4.8,12.4,2.4,0.0,1.6,0.4,4.8,12.4,4.8,10.8,1.2,0.2,1,1
1718,Ligue 1,F1,2017-08-20,Paris SG,Toulouse,0,0,1,1,2,110.0,100.144,9.856,2.8,1.0,7.6,19.4,8.0,10.6,0.6,0.0,1.2,0.6,3.6,9.6,3.4,15.8,2.2,0.0,6,2
1718,Ligue 1,F1,2017-08-25,Paris SG,St Etienne,0,0,1,1,2,114.858,114.572,0.286,3.2,1.4,9.2,20.8,8.0,9.8,0.4,0.2,0.8,0.0,4.0,7.4,3.4,12.2,0.8,0.0,3,0
1718,Ligue 1,F1,2017-08-26,Amiens,Nice,0,0,1,1,2,85.356,95.215,-9.859,0.0,0.0,1.0,10.0,5.0,8.0,3.0,0.0,1.4,0.6,4.8,12.6,4.4,10.2,1.8,0.0,3,0
1718,Ligue 1,F1,2017-08-26,Bordeaux,Troyes,0,0,1,2,1,105.0,99.715,5.285,2.6,1.2,5.8,13.4,4.4,12.4,1.2,0.0,2.0,0.0,4.0,10.0,4.0,8.0,3.0,0.0,2,1
1718,Ligue 1,F1,2017-08-26,Caen,Metz,0,1,1,0,0,95.284,85.356,9.928,0.2,0.2,3.4,12.2,8.0,9.8,2.0,0.0,0.6,0.4,2.4,7.4,2.4,11.6,1.4,0.2,1,0
1718,Ligue 1,F1,2017-08-26,Dijon,Montpellier,0,0,1,0,0,90.215,99.86,-9.645,1.4,1.0,5.2,16.0,5.4,12.6,1.2,0.0,0.4,0.0,3.4,12.4,4.8,9.6,2.0,0.0,2,1
1718,Ligue 1,F1,2017-08-26,Nantes,Lyon,1,1,1,2,1,95.357,109.856,-14.499,1.4,0.2,3.6,13.2,6.0,10.6,1.0,0.0,2.6,1.0,5.75,14.25,4.25,13.0,2.0,0.0,0,0
1718,Ligue 1,F1,2017-08-26,Toulouse,Rennes,0,1,1,2,2,95.286,95.001,0.285,0.4,0.2,3.6,9.6,6.2,16.4,2.6,0.0,0.6,0.2,4.4,10.8,4.6,13.2,1.2,0.0,3,2
1718,Ligue 1,F1,2017-08-27,Angers,Lille,1,1,1,2,2,104.999,94.716,10.283,1.0,0.2,5.0,16.6,4.6,12.4,1.8,0.2,0.8,0.2,3.8,13.6,5.0,12.4,1.8,0.2,1,1
1718,Ligue 1,F1,2017-08-27,Guingamp,Strasbourg,0,1,1,2,1,94.857,100.14,-5.283,1.4,0.4,5.2,14.2,6.6,11.4,1.0,0.0,0.5,0.5,1.0,7.0,3.0,17.0,3.0,0.0,2,0
1718,Ligue 1,F1,2017-08-27,Monaco,Marseille,0,0,1,1,2,114.572,109.785,4.787,2.8,0.8,6.6,18.0,10.0,10.8,1.0,0.0,1.4,0.6,5.4,14.6,5.8,11.8,2.6,0.0,6,1
1718,Ligue 1,F1,2017-09-08,Lille,Bordeaux,1,1,1,2,2,94.864,109.924,-15.06,1.8,0.6,4.8,16.6,7.4,10.6,1.0,0.0,1.6,0.8,4.0,11.4,6.0,13.4,1.8,0.2,0,0
